movie_ID,user_ID,total,story,role,show,image,music
877,3323,5,5,5,5,5,4
881,3323,5,5,4,5,4,5
888,3323,4,5,5,4,4,4
897,3323,5,5,5,5,4,4
900,3323,4,4,4,4,5,3
903,3323,4,4,4,3,3,4
904,3323,3,3,3,3,5,4
909,3323,3,3,4,3,4,3
917,3323,3,3,3,3,5,3
931,3323,4,4,5,4,4,4
933,3323,4,4,4,4,4,5
934,3323,4,4,4,4,5,4
938,3323,3,3,4,3,3,3
939,3323,5,5,5,5,5,5
944,3323,4,3,4,4,3,4
945,3323,5,5,5,5,5,5
946,3323,4,4,4,4,3,3
953,3323,3,3,4,3,3,4
954,3323,3,3,4,4,3,5
955,3323,4,4,4,3,4,3
961,3323,5,5,5,5,5,4
962,3323,3,3,4,3,3,3
963,3323,3,3,4,3,3,3
969,3323,5,5,4,4,3,4
974,3323,4,3,5,4,5,3
975,3323,4,3,4,4,4,3
976,3323,3,3,4,3,3,3
981,3323,3,3,3,3,4,4
988,3323,4,4,4,4,4,4
989,3323,4,4,4,4,4,4
992,3323,3,3,3,4,2,2
993,3323,4,4,5,5,3,4
1000,3323,4,4,5,4,4,5
1019,3323,4,4,4,4,3,5
1020,3323,3,3,3,3,3,4
1029,3323,4,4,5,4,4,5
1030,3323,4,4,5,4,4,5
1038,3323,4,5,4,4,4,3
1052,3323,4,4,4,4,3,5
1061,3323,4,4,4,5,5,4
1063,3323,4,4,3,5,4,4
1064,3323,5,5,5,5,4,5
1066,3323,3,3,3,3,2,1
1070,3323,5,4,5,5,5,5
1074,3323,5,5,5,5,4,4
1090,3323,4,5,5,4,4,4
68,3324,4,5,5,5,4,5
81,3324,4,5,5,5,4,5
84,3324,4,4,4,4,4,4
139,3324,5,4,5,5,4,5
247,3324,4,5,5,5,4,4
797,3324,4,5,3,5,5,5
813,3324,5,4,5,3,4,5
858,3324,4,5,3,4,5,4
956,3324,5,5,4,5,4,4
994,3324,3,4,3,4,3,3
1100,3324,4,4,3,4,3,4
58,3325,5,5,5,5,5,5
61,3325,5,5,5,5,5,5
74,3325,3,2,3,3,3,3
81,3325,4,4,5,4,5,4
90,3325,5,5,5,5,4,4
94,3325,3,2,4,4,2,2
205,3325,3,5,4,4,2,4
269,3325,3,4,4,4,3,4
300,3325,4,4,4,5,3,3
398,3325,5,5,3,5,4,4
403,3325,4,3,3,4,4,3
414,3325,4,4,5,4,3,4
470,3325,2,3,3,2,2,2
567,3325,2,4,4,2,4,3
638,3325,3,2,3,2,4,3
676,3325,1,3,3,1,1,2
677,3325,4,4,4,4,4,3
737,3325,2,2,5,3,4,4
741,3325,3,2,3,2,5,3
768,3325,3,3,3,3,3,3
829,3325,5,5,4,4,5,3
988,3326,5,5,5,5,5,5
995,3326,3,3,3,3,3,3
1006,3326,2,2,2,2,2,2
1009,3326,2,2,2,2,2,2
1014,3326,3,3,3,3,3,3
1023,3326,5,5,5,5,5,5
1026,3326,3,3,3,3,3,3
1032,3326,2,2,3,2,2,2
1043,3326,4,4,4,4,4,4
1050,3326,3,3,3,3,3,3
1054,3326,2,2,2,2,2,2
1073,3326,3,3,3,3,3,3
444,3327,5,5,5,5,5,5
460,3327,3,3,3,3,3,3
461,3327,2,1,1,2,3,1
487,3327,3,3,3,3,3,3
498,3327,3,3,3,3,3,3
512,3327,3,3,3,3,3,3
524,3327,3,3,3,3,3,3
532,3327,2,1,1,1,2,2
546,3327,3,3,3,3,3,3
602,3327,3,3,3,3,3,3
716,3327,4,4,4,4,4,4
842,3328,4,4,4,5,5,5
888,3328,2,3,4,3,3,3
954,3328,4,4,3,3,4,4
955,3328,4,3,4,4,4,4
961,3328,3,3,4,4,4,3
978,3328,2,2,2,2,3,2
987,3328,3,3,3,3,3,3
1028,3328,4,4,4,4,4,3
1030,3328,4,4,4,4,5,4
1059,3328,5,4,4,4,4,5
1061,3328,4,4,4,4,5,5
1077,3328,4,3,3,3,4,4
533,3329,5,5,5,5,5,5
557,3329,2,2,4,1,5,5
613,3329,3,3,2,1,5,1
656,3329,5,2,2,2,5,5
752,3329,5,5,5,5,5,5
800,3329,1,1,2,1,4,2
863,3329,5,5,4,5,5,1
955,3329,3,1,1,1,3,1
981,3329,4,5,3,3,5,4
1059,3329,5,5,3,5,5,5
518,3330,2,4,3,2,4,3
528,3330,5,3,5,3,3,3
530,3330,2,5,3,5,5,2
531,3330,5,5,4,5,5,5
543,3330,5,4,5,4,4,2
545,3330,3,4,4,2,2,4
574,3330,2,1,3,2,2,4
594,3330,4,4,5,5,4,3
601,3330,4,3,3,5,5,4
651,3330,3,2,4,4,4,3
550,3331,5,5,5,5,5,5
569,3331,2,3,1,1,1,2
577,3331,5,5,4,5,5,5
578,3331,4,5,5,4,5,4
588,3331,5,5,5,5,4,5
595,3331,4,4,4,3,4,4
621,3331,5,5,5,5,5,5
623,3331,3,4,4,3,4,4
626,3331,4,4,4,3,4,3
628,3331,4,4,5,4,4,4
642,3331,5,5,5,5,5,5
645,3331,5,5,5,4,5,5
649,3331,5,5,5,4,5,5
651,3331,5,5,5,4,5,5
656,3331,5,5,5,5,5,5
716,3331,4,4,5,4,4,3
737,3331,5,5,5,5,5,5
747,3331,5,5,5,5,5,5
752,3331,5,5,5,5,5,5
763,3331,5,5,5,5,4,5
771,3331,5,5,5,5,5,4
797,3331,5,5,4,5,5,5
800,3331,4,4,5,5,4,4
18,3332,5,4,5,5,5,5
409,3332,5,5,5,5,5,5
500,3332,5,5,5,5,5,5
503,3332,4,4,4,5,5,5
506,3332,5,5,5,5,5,5
507,3332,3,3,5,5,4,4
508,3332,4,4,4,4,5,4
509,3332,5,5,5,5,5,5
518,3332,5,5,5,5,5,5
526,3332,3,4,4,3,3,3
527,3332,5,5,5,5,5,5
528,3332,4,4,3,5,4,4
530,3332,4,3,4,5,5,5
531,3332,4,4,5,5,4,5
541,3332,5,5,5,5,5,5
547,3332,5,5,5,5,5,5
557,3332,4,4,4,5,5,5
558,3332,3,4,4,3,3,3
565,3332,5,5,5,4,5,5
570,3332,4,4,5,4,5,5
576,3332,5,5,5,5,5,5
577,3332,5,5,4,5,5,5
584,3332,5,4,5,5,5,5
588,3332,5,5,5,5,5,5
592,3332,4,4,4,3,4,4
601,3332,3,4,4,2,2,3
602,3332,5,5,5,4,5,5
613,3332,5,4,5,5,5,4
623,3332,4,4,5,4,5,5
626,3332,4,5,5,4,4,4
640,3332,4,4,5,5,4,5
652,3332,5,5,5,5,5,5
658,3332,4,4,5,5,4,4
683,3332,4,4,4,5,5,4
731,3332,5,5,5,5,5,5
739,3332,4,4,4,4,4,4
764,3332,5,5,5,5,5,5
773,3332,5,5,5,5,5,5
788,3332,5,5,5,5,5,5
800,3332,5,5,5,5,5,5
826,3332,4,4,5,4,4,4
863,3332,5,5,5,5,5,4
877,3332,5,5,5,5,5,5
921,3332,5,5,5,4,5,4
931,3332,5,5,5,5,5,5
543,3333,1,1,1,2,3,2
559,3333,2,1,2,2,3,1
560,3333,2,1,2,2,3,3
565,3333,3,3,3,3,4,2
568,3333,1,1,1,1,3,3
572,3333,4,5,5,4,5,5
573,3333,3,1,2,4,4,1
574,3333,1,1,2,1,1,2
584,3333,2,1,2,2,2,4
585,3333,1,1,1,1,3,2
586,3333,3,3,3,5,5,5
588,3333,4,4,5,4,4,5
594,3333,3,1,3,3,5,4
626,3333,3,3,3,3,3,2
644,3333,4,3,4,4,4,5
661,3333,4,4,4,4,4,4
702,3333,3,2,4,3,3,3
715,3333,3,2,3,3,2,2
716,3333,1,1,3,2,1,2
737,3333,2,3,5,2,2,3
28,3334,5,4,5,5,4,3
93,3334,5,4,5,5,4,5
101,3334,4,3,5,5,3,5
205,3334,5,5,5,5,5,5
227,3334,5,5,5,5,5,5
301,3334,5,4,5,4,5,5
337,3334,5,4,5,4,4,5
346,3334,5,5,4,4,5,5
403,3334,4,3,4,5,3,3
411,3334,5,5,5,5,5,4
421,3334,5,5,5,4,4,3
444,3334,5,5,5,5,4,5
446,3334,5,4,5,5,5,5
452,3334,1,1,5,1,1,1
460,3334,3,3,4,3,5,3
470,3334,5,4,5,5,4,5
482,3334,5,4,5,4,4,3
484,3334,5,4,5,4,4,4
531,3334,3,3,5,3,3,1
532,3334,5,4,4,5,3,4
543,3334,5,4,5,5,5,4
545,3334,2,1,3,3,2,1
567,3334,5,4,5,5,5,3
568,3334,2,1,3,2,1,2
574,3334,5,4,5,5,3,5
578,3334,4,5,5,3,3,2
588,3334,5,4,5,5,4,5
592,3334,4,3,5,3,3,4
623,3334,4,3,5,4,4,3
624,3334,3,2,3,3,5,2
640,3334,1,1,1,1,1,1
645,3334,5,3,4,5,5,5
647,3334,5,5,5,5,4,5
371,3335,5,5,5,5,5,5
464,3335,1,1,2,1,2,3
470,3335,5,4,5,4,5,5
471,3335,5,5,5,5,4,4
490,3335,2,1,3,1,1,4
176,3336,3,4,5,4,4,3
269,3336,4,4,4,4,3,4
550,3336,4,4,5,4,3,4
588,3336,3,2,4,4,3,4
711,3336,4,3,5,5,3,4
716,3336,4,4,5,4,4,4
717,3336,4,4,5,5,4,4
759,3336,4,5,4,4,5,4
773,3336,4,3,5,3,5,5
784,3336,4,4,5,5,4,5
532,3337,1,1,1,1,1,1
569,3337,2,3,3,1,1,2
594,3337,5,3,5,4,5,5
615,3337,5,5,5,5,5,5
624,3337,5,5,4,4,5,4
649,3337,4,4,4,3,4,4
651,3337,2,3,4,2,3,2
653,3337,3,2,4,2,2,5
664,3337,2,2,2,2,2,2
706,3337,4,3,5,5,3,4
737,3337,3,3,3,4,2,5
738,3337,2,2,2,2,2,2
806,3337,1,1,1,1,1,1
877,3337,5,5,5,5,5,5
904,3337,5,5,5,5,5,2
1059,3337,2,2,2,2,2,2
30,3338,5,5,5,5,5,5
34,3338,5,5,5,5,5,5
58,3338,5,5,5,5,5,5
74,3338,3,3,3,3,3,3
77,3338,4,5,5,2,5,5
90,3338,3,3,4,3,3,3
179,3338,1,1,1,1,1,1
193,3338,4,4,5,4,5,5
194,3338,2,3,3,3,3,3
201,3338,2,2,3,3,2,2
227,3338,1,2,2,2,2,2
229,3338,1,1,3,1,1,1
247,3338,3,3,3,3,3,3
277,3338,5,5,5,5,5,5
283,3338,1,1,1,1,1,1
305,3338,5,5,5,5,5,5
350,3338,3,3,3,3,3,3
368,3338,1,1,1,1,1,1
411,3338,2,3,3,3,3,3
416,3338,2,4,5,5,2,2
460,3338,3,3,3,3,4,4
470,3338,3,3,3,3,3,3
496,3338,1,1,1,1,1,1
500,3338,2,2,2,2,2,2
512,3338,1,1,1,1,1,1
28,3339,5,5,5,5,4,5
74,3339,4,5,5,4,5,4
185,3339,5,5,5,4,5,4
498,3339,5,5,5,4,5,5
506,3339,5,5,5,5,5,4
518,3339,5,5,5,5,4,4
570,3339,5,5,5,5,5,5
573,3339,5,4,4,5,5,4
621,3339,5,5,5,5,5,5
651,3339,5,5,5,5,5,5
507,3340,3,4,5,3,3,3
518,3340,3,3,4,3,5,3
524,3340,4,4,5,4,4,4
532,3340,1,1,3,1,1,3
547,3340,5,5,5,5,5,5
574,3340,3,3,5,4,5,3
588,3340,4,4,5,5,4,5
626,3340,4,4,5,5,5,4
649,3340,4,4,5,4,4,3
656,3340,5,5,5,5,5,5
709,3340,3,3,5,5,5,5
737,3340,5,5,5,5,5,5
740,3340,4,4,5,4,4,4
780,3340,3,3,3,3,3,3
464,3341,2,2,2,1,2,2
508,3341,3,5,3,3,2,3
528,3341,2,1,4,2,2,2
531,3341,2,2,3,2,3,3
550,3341,5,4,5,4,4,4
574,3341,5,5,5,5,5,5
651,3341,2,1,2,3,4,4
531,3342,2,2,4,3,3,3
547,3342,5,5,5,5,5,5
550,3342,2,2,2,2,2,2
557,3342,5,5,5,5,5,5
574,3342,4,4,5,5,5,4
588,3342,4,4,5,4,4,3
598,3342,2,2,3,2,4,2
653,3342,4,4,5,4,5,5
654,3342,3,3,5,3,3,3
531,3343,5,5,4,5,5,5
543,3343,5,4,4,4,5,3
568,3343,5,3,5,5,5,4
572,3343,5,4,5,5,5,4
574,3343,5,4,5,5,5,5
602,3343,4,4,5,4,4,4
603,3343,5,5,5,4,4,4
695,3343,2,1,3,2,2,3
765,3343,5,3,5,4,4,4
773,3343,2,2,3,2,3,3
785,3343,1,1,1,1,3,1
792,3343,3,3,5,4,4,4
804,3343,2,2,2,1,2,2
811,3343,3,3,3,3,5,4
834,3343,3,3,4,4,4,3
870,3343,3,3,5,3,3,3
877,3343,3,3,3,3,4,3
915,3343,2,2,3,3,3,3
934,3343,3,2,3,3,4,3
938,3343,2,1,3,2,2,3
981,3343,4,3,5,5,5,4
1041,3343,4,4,4,4,4,4
1087,3343,3,2,2,3,4,5
773,3344,5,5,5,5,5,5
797,3344,3,2,1,2,4,2
877,3344,4,4,5,5,5,5
987,3344,5,5,5,5,5,4
1059,3344,5,5,5,5,5,5
72,3345,5,4,5,5,5,5
135,3345,3,3,2,2,3,3
317,3345,4,4,4,4,4,5
337,3345,5,5,5,5,5,5
496,3345,4,4,4,4,3,3
499,3345,4,4,4,4,4,4
524,3345,3,3,3,3,3,3
555,3345,1,2,1,1,1,1
570,3345,4,4,4,4,4,4
576,3345,4,4,3,4,4,4
586,3345,3,3,2,4,3,2
624,3345,3,2,3,5,5,2
642,3345,4,4,4,4,4,4
797,3345,4,4,3,4,4,4
20,3346,4,5,5,5,4,3
81,3346,5,5,5,5,5,5
296,3346,3,3,4,3,4,2
305,3346,4,4,4,5,5,5
319,3346,3,4,3,3,3,3
416,3346,5,5,5,5,5,5
470,3346,4,4,4,4,4,3
530,3346,3,4,4,4,4,3
533,3346,2,1,2,2,2,2
550,3346,1,1,1,1,1,1
667,3346,4,4,4,4,4,4
675,3346,3,4,4,4,4,4
677,3346,4,5,4,5,5,4
729,3346,4,5,5,5,5,4
738,3346,4,3,4,3,3,4
752,3346,5,5,5,5,5,5
769,3346,2,1,3,3,2,1
773,3346,3,2,3,3,3,3
777,3346,3,4,3,3,3,3
806,3346,4,3,5,5,4,3
204,3347,5,5,5,5,5,5
263,3347,2,2,4,3,2,2
300,3347,4,4,5,4,4,3
409,3347,5,5,5,4,5,4
574,3347,2,2,3,2,2,3
543,3348,3,3,3,3,3,3
550,3348,5,5,5,5,5,5
557,3348,4,4,5,4,5,3
570,3348,4,4,5,5,4,5
578,3348,5,5,5,4,4,3
624,3348,4,3,3,3,5,3
363,3349,4,4,4,4,4,4
475,3349,3,4,4,5,4,3
584,3349,4,3,5,4,4,5
589,3349,3,3,4,3,3,3
651,3349,4,4,5,4,4,5
665,3349,3,3,3,4,3,4
666,3349,4,4,5,4,4,4
667,3349,4,5,3,5,5,3
672,3349,5,5,4,5,5,5
675,3349,4,4,5,5,5,5
677,3349,5,5,5,4,4,4
685,3349,4,4,4,3,4,4
695,3349,2,2,4,4,4,3
703,3349,4,5,3,5,5,5
710,3349,4,4,5,5,5,4
715,3349,3,3,5,4,4,4
716,3349,3,3,4,4,4,4
750,3349,3,3,4,4,4,3
772,3349,4,3,3,5,5,5
621,3350,5,4,4,4,4,4
797,3350,5,4,5,5,5,4
804,3350,2,2,2,2,2,2
859,3350,1,1,1,1,1,1
861,3350,1,1,2,2,2,1
173,3351,4,3,5,5,5,5
806,3351,5,5,4,5,5,4
938,3351,1,1,2,1,1,1
977,3351,4,3,4,4,5,4
1000,3351,3,1,5,4,3,5
1064,3351,4,4,4,4,4,5
1082,3351,3,3,4,5,3,4
70,3352,4,5,4,5,4,3
85,3352,5,5,5,5,5,5
134,3352,5,5,5,5,5,5
196,3352,2,3,3,3,3,3
224,3352,4,4,5,5,5,3
262,3352,2,1,1,1,5,2
273,3352,5,4,5,5,5,5
276,3352,3,3,4,3,2,2
283,3352,4,5,4,5,5,4
328,3352,2,1,3,3,4,2
346,3352,4,4,2,4,4,5
350,3352,3,4,3,3,3,4
398,3352,5,5,5,5,4,5
484,3352,3,3,3,3,5,5
497,3352,1,1,3,1,3,2
500,3352,5,5,5,5,5,5
507,3352,3,2,4,5,5,4
512,3352,3,3,5,4,4,3
527,3352,3,3,5,4,3,3
532,3352,3,2,4,2,4,3
533,3352,3,3,2,2,2,1
543,3352,3,4,4,4,5,3
550,3352,4,5,5,4,5,5
553,3352,3,3,4,3,5,2
558,3352,1,1,3,1,2,1
559,3352,4,3,5,5,5,5
567,3352,1,1,2,1,3,1
570,3352,3,2,5,1,1,1
574,3352,5,3,5,5,4,3
585,3352,4,4,5,5,5,3
586,3352,2,2,2,2,2,2
588,3352,4,4,5,4,3,2
592,3352,5,4,5,5,5,4
613,3352,5,4,4,5,5,2
621,3352,3,3,5,4,3,1
624,3352,5,1,2,2,5,2
645,3352,2,1,2,1,4,2
649,3352,1,1,2,1,3,1
663,3352,3,3,3,2,2,2
672,3352,3,2,2,2,4,4
716,3352,2,1,3,3,4,2
773,3352,2,2,2,2,3,3
793,3352,3,3,3,3,2,2
811,3352,5,3,5,5,5,1
838,3352,2,1,3,3,4,1
978,3352,1,1,1,1,1,2
66,3353,5,5,5,5,5,4
174,3353,5,5,5,5,5,5
461,3353,5,5,5,5,5,4
556,3353,5,4,5,5,4,4
624,3353,2,2,2,3,4,3
711,3353,4,4,5,4,3,4
745,3353,5,5,4,5,5,5
769,3353,5,4,4,5,5,5
806,3353,5,5,5,5,4,4
842,3353,4,4,4,4,4,4
877,3353,5,5,5,5,5,4
945,3353,5,5,5,5,5,5
58,3354,5,5,4,5,5,5
75,3354,5,4,4,5,5,5
109,3354,5,5,4,5,5,4
161,3354,5,5,4,5,4,5
175,3354,5,5,5,4,5,5
187,3354,5,4,5,5,5,4
188,3354,5,5,4,5,5,5
208,3354,4,5,4,4,4,4
227,3354,5,5,5,5,5,5
252,3354,5,5,5,5,4,4
304,3354,5,5,5,4,5,4
545,3354,4,4,4,4,5,5
583,3354,5,5,5,5,5,4
135,3355,4,4,3,4,4,4
164,3355,3,3,3,3,3,4
340,3355,4,3,3,4,3,3
352,3355,3,3,3,2,3,3
363,3355,4,4,3,4,4,4
400,3355,4,3,3,2,4,3
560,3355,5,5,5,4,5,5
561,3355,5,4,3,4,4,3
651,3355,4,3,4,3,4,3
703,3355,4,4,4,4,4,4
723,3355,4,4,3,4,3,3
755,3355,4,4,4,4,3,3
764,3355,4,4,4,4,4,3
772,3355,3,3,3,3,3,3
787,3355,2,2,2,2,2,2
815,3355,4,3,3,4,4,3
816,3355,4,4,5,5,5,3
827,3355,5,5,4,5,5,3
832,3355,3,3,3,3,3,3
846,3355,4,3,4,4,4,3
904,3355,4,4,4,4,5,3
190,3356,4,4,4,3,5,3
281,3356,3,4,5,3,3,2
359,3356,3,2,4,4,4,2
470,3356,5,5,5,5,5,5
489,3356,4,4,5,4,3,3
532,3356,3,2,4,3,3,3
533,3356,4,5,5,4,4,3
595,3356,4,4,4,4,4,4
793,3356,5,5,5,5,5,5
797,3356,5,5,5,5,5,5
322,3357,4,4,3,4,4,4
368,3357,4,4,4,4,4,4
487,3357,3,2,2,2,2,2
586,3357,4,2,3,4,3,3
648,3357,5,4,5,5,3,3
689,3357,4,5,3,3,4,5
74,3358,4,3,4,4,5,4
500,3358,2,2,3,3,2,2
512,3358,4,4,5,4,5,4
528,3358,3,2,3,2,3,2
531,3358,3,2,4,2,4,3
550,3358,4,4,5,4,4,4
557,3358,4,3,4,3,5,4
560,3358,4,4,3,4,4,3
568,3358,3,2,3,3,4,3
572,3358,5,5,4,5,5,4
574,3358,4,3,4,3,4,4
576,3358,3,3,4,2,3,3
578,3358,5,5,5,5,4,4
579,3358,4,3,5,4,3,5
584,3358,5,4,4,5,5,5
586,3358,3,3,3,3,4,3
588,3358,5,5,5,5,5,5
592,3358,4,4,5,4,5,4
593,3358,5,5,5,5,5,5
601,3358,2,2,3,2,3,2
615,3358,4,4,4,4,4,4
626,3358,4,4,4,4,3,3
644,3358,4,4,4,4,4,4
663,3358,5,5,5,5,5,5
744,3358,4,5,4,4,4,4
838,3358,5,5,4,4,4,5
350,3359,5,5,5,5,5,5
470,3359,4,4,5,5,4,4
502,3359,1,1,1,1,1,1
533,3359,5,5,5,5,5,5
534,3359,4,4,5,5,5,4
550,3359,4,4,4,4,4,4
552,3359,4,3,4,5,4,3
557,3359,3,2,3,3,5,3
570,3359,4,4,5,5,4,5
626,3359,3,5,5,3,3,3
644,3359,5,5,5,5,5,5
470,3360,4,4,5,4,4,3
498,3360,5,5,5,5,4,4
499,3360,4,4,4,3,3,5
500,3360,3,4,4,3,3,2
565,3360,1,1,2,1,4,1
74,3361,3,3,4,4,5,5
205,3361,4,5,4,4,4,4
428,3361,2,1,3,2,3,2
579,3361,5,5,5,5,5,5
593,3361,5,5,5,5,4,5
644,3361,4,4,4,4,4,4
645,3361,3,3,4,3,3,4
651,3361,3,3,4,4,5,3
656,3361,3,3,3,2,3,3
675,3361,4,4,5,5,5,5
679,3361,4,3,4,3,4,3
681,3361,3,3,3,4,4,4
689,3361,3,3,4,4,3,4
716,3361,4,4,4,4,5,5
717,3361,4,4,3,3,4,4
720,3361,2,2,2,2,3,3
738,3361,4,4,3,4,3,3
759,3361,3,3,3,3,3,3
773,3361,4,4,4,4,5,5
790,3361,3,3,4,4,3,3
795,3361,3,3,4,3,4,3
943,3361,2,2,1,2,2,2
112,3362,4,4,4,4,4,4
533,3362,4,4,5,5,3,4
621,3362,3,3,3,3,4,3
674,3362,4,4,4,4,3,3
777,3362,5,4,5,5,4,4
862,3362,4,4,3,4,4,3
863,3362,5,5,5,5,5,5
889,3362,5,5,5,5,5,4
17,3363,1,1,4,1,1,2
29,3363,3,3,3,3,5,4
61,3363,5,4,5,5,5,5
101,3363,5,5,5,5,5,5
122,3363,4,4,5,5,5,5
127,3363,3,3,5,4,5,3
134,3363,2,2,5,1,5,4
161,3363,5,5,5,5,5,5
167,3363,3,3,5,1,3,5
179,3363,3,3,4,2,5,5
199,3363,5,5,5,5,5,5
208,3363,5,5,5,5,5,4
210,3363,5,4,5,4,5,5
268,3363,1,1,5,1,2,2
342,3363,5,5,5,5,5,5
355,3363,5,4,4,5,5,5
398,3363,5,5,5,5,5,3
433,3363,3,1,4,3,4,5
435,3363,4,4,5,4,4,4
470,3363,2,3,4,1,4,2
508,3363,5,5,5,5,5,5
528,3363,5,5,5,5,5,5
588,3363,5,3,5,5,5,4
592,3363,5,5,5,5,5,5
638,3363,5,5,5,5,5,5
686,3363,4,4,5,4,5,5
795,3363,5,5,5,5,5,5
498,3364,4,3,4,4,4,3
528,3364,3,3,3,3,3,3
530,3364,2,1,2,3,4,3
532,3364,1,1,3,2,1,3
541,3364,5,5,4,4,4,4
547,3364,4,4,5,5,5,4
560,3364,4,3,3,4,4,4
573,3364,3,1,3,4,5,5
584,3364,3,3,5,3,3,5
586,3364,5,5,4,4,4,4
601,3364,3,3,4,4,4,4
55,3365,3,3,4,3,3,4
299,3365,5,5,5,5,5,5
337,3365,4,3,5,3,4,1
470,3365,5,5,5,5,4,4
739,3365,4,4,4,2,3,2
769,3365,5,4,5,4,4,4
806,3365,5,5,5,3,3,2
891,3365,1,3,5,1,2,2
915,3365,4,3,5,5,5,4
929,3365,3,2,3,3,4,3
932,3365,5,4,5,3,3,2
965,3365,3,4,4,3,1,1
968,3365,3,3,5,3,3,4
987,3365,3,3,4,3,3,5
1015,3365,5,4,5,3,2,3
1023,3365,4,4,3,4,4,2
1025,3365,4,4,3,3,3,3
1028,3365,2,2,3,2,2,2
1042,3365,4,4,4,3,1,3
1044,3365,2,1,2,1,2,2
1051,3365,3,4,5,4,4,1
1053,3365,3,3,4,3,3,3
1056,3365,4,3,5,3,4,1
1059,3365,4,3,2,4,4,2
1069,3365,5,5,5,5,5,3
1085,3365,5,3,5,4,5,3
1094,3365,2,2,2,2,3,3
453,3366,3,3,4,3,3,3
470,3366,4,4,5,3,3,4
471,3366,5,5,5,4,4,5
499,3366,3,4,3,2,3,4
534,3366,5,5,5,5,4,4
565,3366,5,5,5,5,5,5
613,3366,3,2,3,3,5,3
662,3366,5,5,5,5,4,5
711,3366,5,5,5,5,4,4
737,3366,3,4,4,3,3,3
797,3366,5,4,5,5,5,4
29,3367,2,1,3,2,2,3
58,3367,5,5,5,5,5,5
73,3367,5,5,5,5,5,5
89,3367,3,3,4,3,4,4
95,3367,4,4,4,5,5,5
123,3367,5,5,5,5,5,5
139,3367,4,4,4,5,5,4
152,3367,5,5,5,5,5,5
170,3367,5,5,5,5,5,5
176,3367,4,4,5,3,4,4
191,3367,5,5,5,5,5,5
194,3367,4,4,4,4,5,4
276,3367,5,5,5,5,5,5
283,3367,5,5,5,5,5,5
285,3367,4,4,5,5,5,4
338,3367,4,4,4,4,4,4
340,3367,5,5,5,5,5,4
345,3367,5,5,5,5,5,5
412,3367,4,4,5,5,5,4
416,3367,5,5,5,5,5,5
426,3367,2,3,2,2,4,1
495,3367,2,2,2,2,3,2
507,3367,4,4,4,4,4,4
527,3367,4,4,5,4,4,4
546,3367,4,4,5,5,4,4
568,3367,2,2,4,1,4,3
586,3367,4,4,4,4,4,4
624,3367,3,2,2,3,4,2
673,3367,3,3,3,3,3,3
675,3367,4,4,4,4,5,4
679,3367,5,5,5,5,5,5
715,3367,3,3,3,3,3,3
723,3367,3,3,4,3,4,4
729,3367,5,5,5,5,5,5
738,3367,3,3,4,3,4,3
764,3367,5,5,5,5,5,5
767,3367,4,4,4,3,4,3
777,3367,5,5,5,5,5,5
785,3367,4,4,3,4,4,4
804,3367,4,4,4,4,4,4
811,3367,2,2,2,2,4,2
827,3367,4,3,3,4,4,3
877,3367,5,5,5,5,5,5
9,3368,5,4,4,5,4,4
20,3368,4,3,4,4,3,3
94,3368,5,4,5,5,5,5
363,3368,4,3,4,3,3,4
560,3368,4,4,4,4,4,4
735,3368,3,3,3,3,3,3
58,3369,5,5,5,5,5,4
195,3369,5,5,5,5,5,4
565,3369,5,5,4,4,4,5
650,3369,2,3,1,2,4,4
773,3369,5,5,5,4,5,4
797,3369,5,4,4,4,5,5
877,3369,5,4,5,5,5,3
987,3369,1,2,1,1,2,2
1030,3369,5,4,5,5,4,4
94,3370,2,2,4,3,2,3
95,3370,1,1,1,2,2,2
187,3370,2,2,3,3,3,2
296,3370,1,1,1,1,1,1
302,3370,2,2,3,3,3,3
464,3370,1,1,1,1,1,2
529,3370,5,4,5,5,4,4
533,3370,3,2,2,2,2,2
550,3370,2,2,3,1,3,2
613,3370,2,1,2,2,3,1
624,3370,4,3,4,4,3,3
626,3370,2,2,1,3,3,3
635,3370,3,3,1,3,3,3
741,3370,4,4,4,3,4,3
755,3370,1,1,2,2,2,2
804,3370,2,2,1,1,1,2
826,3370,3,3,3,2,2,3
988,3370,3,2,2,2,2,2
550,3371,5,5,5,5,5,5
558,3371,3,3,4,4,4,4
574,3371,4,4,4,4,4,4
588,3371,5,5,5,5,5,5
595,3371,2,2,4,3,4,3
649,3371,5,5,5,4,4,4
652,3371,5,5,4,4,5,5
683,3371,2,4,2,2,2,2
706,3371,2,2,4,3,3,3
740,3371,4,3,3,3,4,4
811,3371,3,3,4,4,4,3
863,3371,5,5,5,5,5,5
1015,3371,5,4,5,4,4,3
1042,3371,5,4,5,5,5,5
68,3372,5,5,5,5,5,5
496,3372,5,5,5,5,5,5
546,3372,1,1,3,1,4,3
624,3372,4,4,4,4,4,4
648,3372,5,5,5,5,5,5
651,3372,1,1,3,1,3,3
729,3372,4,4,4,4,4,4
747,3372,5,5,5,5,5,5
753,3372,2,1,3,1,1,3
961,3372,3,4,5,5,5,3
978,3372,4,4,4,4,4,4
987,3372,4,4,4,4,3,4
737,3373,5,4,5,4,3,3
806,3373,4,3,5,5,4,3
877,3373,4,2,2,5,5,5
879,3373,2,2,4,2,3,3
894,3373,4,3,4,4,4,3
179,3374,4,4,5,5,5,4
201,3374,4,4,5,4,4,4
